area,count,endTime,latitude,location,longitude,provider,siteID,startTime,usmart_id
Falkirk,0,2020-02-06T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-02-05T00:00:00,"e95a707a705fe913e97c38f615a2d78c"
Falkirk,0,2020-02-09T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-02-08T00:00:00,"c17019a7df57156093ad496f4858627b"
Falkirk,0,2020-02-12T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-02-11T00:00:00,"436ed9d2e51803d795a5620f99f38abb"
Falkirk,0,2020-02-14T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-02-13T00:00:00,"733a14bb5f37ab7010ad8848f4ef3c6a"
Falkirk,0,2020-02-19T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-02-18T00:00:00,"866528b4f3d3a8f30cc2b23ffa0d3a08"
Falkirk,0,2020-02-02T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-02-01T00:00:00,"e9d60d98863d100357e7f53968fe4ac9"
Falkirk,0,2020-02-05T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-02-04T00:00:00,"db57743755ab8c5239b3393b27a12d64"
Falkirk,0,2020-02-11T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-02-10T00:00:00,"7d6d775fc766462b491c6704ae8c6dee"
Falkirk,0,2020-02-13T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-02-12T00:00:00,"6e0e7f95d9f86d459102fa30a3c949f3"
Falkirk,0,2020-02-14T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-02-13T00:00:00,"5bfed25b11c72e94d7e7f6042baab8d7"
Falkirk,0,2020-02-23T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-02-22T00:00:00,"5121bcb741b334a5ad960610e5cec327"
Falkirk,0,2020-02-24T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-02-23T00:00:00,"25f679760593fe0fbad894d908991ba5"
Falkirk,0,2020-02-27T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-02-26T00:00:00,"0b91da011d7f70dcf7be0e2a467a81e9"
Falkirk,0,2020-02-28T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-02-27T00:00:00,"1cbcd46650b1212bd15f8459f534bca3"
North Lanarkshire,0,2020-02-02T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-02-01T00:00:00,"1a1f54cf744b3ac1234cad364c392f09"
North Lanarkshire,0,2020-02-03T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-02-02T00:00:00,"545b4e66dc3a62595cd7d84c032741f4"
North Lanarkshire,0,2020-02-06T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-02-05T00:00:00,"db54667b594be5a7cf1aacfcd3c65169"
North Lanarkshire,0,2020-02-08T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-02-07T00:00:00,"0c73bc027f99f499b9edbca858577e62"
North Lanarkshire,0,2020-02-15T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-02-14T00:00:00,"1691f1c5ace04f1b416685c25500a7bd"
North Lanarkshire,0,2020-02-25T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-02-24T00:00:00,"ed8d65051baaaabbd094757c486b9e36"
North Lanarkshire,0,2020-02-26T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-02-25T00:00:00,"07cc3b58b3e29b8610b50ab8d9f618ee"
Stirling,0,2020-02-04T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-02-03T00:00:00,"3f89ccceccbeead1e9011a34e47b5ee0"
Stirling,0,2020-02-08T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-02-07T00:00:00,"a9040c6cf18baab0934a4805cfac0ea7"
Stirling,0,2020-02-21T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-02-20T00:00:00,"7758dc898c7b337d10f7926a1d86d698"
Stirling,0,2020-02-29T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-02-28T00:00:00,"a59a5f714e1f4c77b8cfa6bb611e7155"
Stirling,0,2020-02-08T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-02-07T00:00:00,"4604e8064466c9103d360986a6eac164"
Stirling,0,2020-02-12T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-02-11T00:00:00,"c622ed8baf94e600f1f849a764889feb"
Stirling,0,2020-02-23T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-02-22T00:00:00,"b1b764e59d002cd136f43f8fba6febbb"
Stirling,0,2020-02-25T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-02-24T00:00:00,"88e528ac08e100fe0a571dfc12d23da1"
Stirling,0,2020-02-29T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-02-28T00:00:00,"a429b54cba61bf2a45345290ed882f46"
Falkirk,0,2020-03-03T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-03-02T00:00:00,"b78bc393e910e70ba2a8b8c5305b13d2"
Falkirk,0,2020-03-09T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-03-08T00:00:00,"c4fd870426504688913637fed5b129b4"
Falkirk,0,2020-03-13T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-03-12T00:00:00,"8fa608228a0db634a2fb705463687acb"
Falkirk,0,2020-03-16T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-03-15T00:00:00,"51a9a5432f01ee186d2a9620ba4b0f0a"
Falkirk,0,2020-03-24T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-03-23T00:00:00,"33923ad1e019c7d5047b50d938ad8dcb"
Falkirk,0,2020-03-28T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-03-27T00:00:00,"f12b07f0199dddf473bec9c2de8eae7b"
Falkirk,0,2020-03-03T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-03-02T00:00:00,"d6e0edd261322c1f9c1cc64b40ffd2b1"
Falkirk,0,2020-03-10T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-03-09T00:00:00,"ce98681aa1fec47b614a42addf23c3c8"
Falkirk,0,2020-03-25T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-03-24T00:00:00,"53fdf28bfa6060dcb0a5b7e26f59534c"
Falkirk,0,2020-03-30T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-03-29T00:00:00,"2a33eff70fb69ee56c135218a21eb529"
North Lanarkshire,0,2020-03-03T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-03-02T00:00:00,"263127a4eb25f527e0fb3b5faa1f6634"
North Lanarkshire,0,2020-03-04T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-03-03T00:00:00,"f464596f402076d947bc0252f017afcb"
North Lanarkshire,0,2020-03-10T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-03-09T00:00:00,"85687a85eb86f8df39d6f4b993a212f8"
North Lanarkshire,0,2020-03-17T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-03-16T00:00:00,"783c01769d350150a1594080dbcfaa5a"
North Lanarkshire,0,2020-03-19T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-03-18T00:00:00,"e9507edb71cb9ad7e6ad265aa7b304f4"
North Lanarkshire,0,2020-03-24T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-03-23T00:00:00,"eaff3d55125f1538581b3d36b3c09fab"
North Lanarkshire,0,2020-03-31T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-03-30T00:00:00,"ce1d68358eeaacb33052c3c4387f6d68"
Stirling,0,2020-03-05T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-03-04T00:00:00,"f8d9a231860baf230c8e44f36cd3e4f7"
Stirling,0,2020-03-12T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-03-11T00:00:00,"a3d9c7e80e3452546ed767ca8d7daf51"
Stirling,0,2020-03-21T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-03-20T00:00:00,"26ee362aa5c41844dc7e2cf824fcbef9"
Stirling,0,2020-03-12T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-03-11T00:00:00,"b7b2f659b274a84df39ace35b2911683"
Stirling,0,2020-03-27T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-03-26T00:00:00,"9be0e7c1a4576d7006de6c6c13b03d19"
Stirling,0,2020-03-28T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-03-27T00:00:00,"8dc51e1649b706da065a459a64dcb9cc"
Stirling,0,2020-03-31T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-03-30T00:00:00,"f72936d63d5f0b5147126b17f26f3117"
Falkirk,0,2020-04-07T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-04-06T00:00:00,"88625a2f11ef70ed8646a58ca02790a1"
Falkirk,0,2020-04-12T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-04-11T00:00:00,"2eccbf5f191d6f8bf6d4605ed3b7111a"
Falkirk,0,2020-04-23T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-04-22T00:00:00,"054b80ad7862f0e71ee173d570c877f9"
Falkirk,0,2020-04-25T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-04-24T00:00:00,"ba45e510d271d35ce35035ec80db70e0"
Falkirk,0,2020-05-01T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-04-30T00:00:00,"87611e1060692c19da183181489443b1"
Falkirk,0,2020-04-05T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-04-04T00:00:00,"6ed7e52a40edcce9f84ea2e37be7585f"
Falkirk,0,2020-04-19T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-04-18T00:00:00,"273f0b9c913ccf422f483c588dc32d16"
North Lanarkshire,0,2020-04-02T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-04-01T00:00:00,"5ddde7f562ee820c0a5874f91b9e7d9e"
North Lanarkshire,0,2020-04-06T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-04-05T00:00:00,"2d7149869701f47298676c73ee648604"
North Lanarkshire,0,2020-04-12T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-04-11T00:00:00,"bd2b5a75ef856f57939e421c35558106"
North Lanarkshire,0,2020-04-13T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-04-12T00:00:00,"fa4522db4ef4af1e258a0e4bad1a5a66"
North Lanarkshire,0,2020-04-14T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-04-13T00:00:00,"a6a7e1876c1c0047c2eda3f9fc6eeb9f"
North Lanarkshire,0,2020-04-17T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-04-16T00:00:00,"7670fcc5f1c770d3c51f66733bb90409"
North Lanarkshire,0,2020-04-22T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-04-21T00:00:00,"a2f25f629072e2806b0adb0563af68ac"
Stirling,0,2020-04-02T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-04-01T00:00:00,"51e35fe18557c44478d2227696b8a8a0"
Stirling,0,2020-04-05T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-04-04T00:00:00,"b00749da755105073f3336e52fe43f10"
Stirling,0,2020-04-22T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-04-21T00:00:00,"f0ffde295c0d83d37714d303a1669469"
Stirling,0,2020-04-04T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-04-03T00:00:00,"25f59a24f76c4ff9efd42aa7e6a88407"
Stirling,0,2020-04-10T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-04-09T00:00:00,"d3dec542177fee36ebd9dde4180163d9"
Stirling,0,2020-04-14T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-04-13T00:00:00,"8b1dd1ac51a6255fdb5f6a04f81149ef"
Stirling,0,2020-04-19T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-04-18T00:00:00,"9f39694674e7ebe5da0f59355b31758a"
Stirling,0,2020-04-24T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-04-23T00:00:00,"471bf9d46d25b5c8e273166ded1a6fa7"
Falkirk,0,2020-05-07T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-05-06T00:00:00,"d19a64cef5c17fa34993b1f5c6f8281c"
Falkirk,0,2020-05-08T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-05-07T00:00:00,"b3d6507c35ace1ed3266d6017ce59841"
Falkirk,0,2020-05-13T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-05-12T00:00:00,"dc767c6d64f091f3ccf47f51f931eede"
Falkirk,0,2020-05-14T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-05-13T00:00:00,"22633092a487d1a309feaa0b2e4b7b8a"
Falkirk,0,2020-05-16T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-05-15T00:00:00,"5358c55b65fc39d0922ca803fda97952"
Falkirk,0,2020-05-19T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-05-18T00:00:00,"95555dde46dcef2cd86e5345e8f1f42e"
Falkirk,0,2020-05-20T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-05-19T00:00:00,"83f37fa1472fdb6e08814b6094d52092"
Falkirk,0,2020-05-10T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-05-09T00:00:00,"e9b286c97cff26315f724d8bec04a025"
Falkirk,0,2020-05-18T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-05-17T00:00:00,"aa4cbf51fc4f020944d2971e4912fead"
Falkirk,0,2020-05-24T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-05-23T00:00:00,"0d01535711e5a9beacb20874725e65b9"
Falkirk,0,2020-05-31T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-05-30T00:00:00,"155c38c628452077e639f37697fe4465"
Falkirk,0,2020-06-01T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-05-31T00:00:00,"72e862cce34a4b1c2e2ef2967da52f86"
North Lanarkshire,0,2020-05-02T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-05-01T00:00:00,"327279777ef9d45da5b63547efad791b"
North Lanarkshire,0,2020-05-05T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-05-04T00:00:00,"60fe7b93900b04f4532bb8c4fd4ee31c"
North Lanarkshire,0,2020-05-08T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-05-07T00:00:00,"43e0657ee382d88a3782de60ad235c8f"
North Lanarkshire,0,2020-05-11T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-05-10T00:00:00,"c326f7915b563025e7772a667bb9142c"
Stirling,0,2020-05-04T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-05-03T00:00:00,"4c792bdee5a23b0d7d001078eccd0205"
Stirling,0,2020-05-06T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-05-05T00:00:00,"4674c5976f954c3b578bcdc050224dbb"
Stirling,0,2020-05-08T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-05-07T00:00:00,"d8686f3915c4e4267cd4b62a5b2a71f9"
Stirling,0,2020-05-19T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-05-18T00:00:00,"31d29583e20d3cf1c4033b67b616ea77"
Stirling,0,2020-05-24T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-05-23T00:00:00,"ec23720ec0bf193091ab43c775982928"
Stirling,0,2020-05-25T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-05-24T00:00:00,"55db1b920184153edda35e283873bdb1"
Stirling,0,2020-05-26T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-05-25T00:00:00,"217d987f8185705fc2febb1452e33ada"
Stirling,0,2020-05-27T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-05-26T00:00:00,"b01196b2cf756422cbb267df1a4d5914"
Stirling,0,2020-05-30T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-05-29T00:00:00,"2c98b257048a52870a6f7cfb09fbede6"
Stirling,0,2020-05-03T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-05-02T00:00:00,"ee1e12b00a6a6219c09ac9a7bd649b02"
Stirling,0,2020-05-06T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-05-05T00:00:00,"df6dfe1da71823a109aaeef7816395e1"
Stirling,0,2020-05-11T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-05-10T00:00:00,"9e4fddc9631e30e6e00cebcea618c087"
Stirling,0,2020-05-14T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-05-13T00:00:00,"6ca597e04c45fb7541f10da0c3d48449"
Stirling,0,2020-05-16T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-05-15T00:00:00,"0adeead34939d044c592ed274dc7f8af"
Stirling,0,2020-05-22T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-05-21T00:00:00,"21c24218531e96098d7d851a3b3dc19a"
Falkirk,0,2020-06-04T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-06-03T00:00:00,"eb6c81884605ce6c2d501a8c1c56f425"
Falkirk,0,2020-06-08T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-06-07T00:00:00,"55cbc91fe732c263c554626713f17fe3"
Falkirk,0,2020-06-16T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-06-15T00:00:00,"eb682d157c35b587c74973e8d58650d9"
Falkirk,0,2020-06-23T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-06-22T00:00:00,"1ed1f8707f9e0c15af0aa90d033d6031"
Falkirk,0,2020-06-25T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-06-24T00:00:00,"49de936323a8b5086e4963dfc643c308"
Falkirk,0,2020-06-26T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-06-25T00:00:00,"563a4ae8d6d544298b5dd3a1c742ebe4"
Falkirk,0,2020-06-27T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-06-26T00:00:00,"bca6fd3ea11d3530203fdbfcb5bb3b48"
Falkirk,0,2020-06-29T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-06-28T00:00:00,"ed6f4a1e7a9dc6efb2de57900e1f0541"
Falkirk,0,2020-07-01T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-06-30T00:00:00,"bce1b18d57301032f2438b717b1a6bc7"
Falkirk,0,2020-06-15T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-06-14T00:00:00,"60786c22d0bedfb8572f86cdcb07498f"
Falkirk,0,2020-06-16T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-06-15T00:00:00,"d7d339975148a0fc04718a7313269756"
Falkirk,0,2020-06-17T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-06-16T00:00:00,"7ddd3ec61ab4ac8e525aff0824f24598"
Falkirk,0,2020-06-20T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-06-19T00:00:00,"69a852a81ae541f8c9016403efdc7be4"
Falkirk,0,2020-06-21T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-06-20T00:00:00,"df51f5d931de89956be7a47b3a1fcdee"
Falkirk,0,2020-06-26T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-06-25T00:00:00,"059158ad21fbae84589a4d54a7215abc"
Falkirk,0,2020-06-29T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-06-28T00:00:00,"7e28a5b1316711eec502b3185f78a1d7"
North Lanarkshire,0,2020-06-09T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-06-08T00:00:00,"ed264b11ec1359c84a7592582f90ba8d"
North Lanarkshire,0,2020-06-16T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-06-15T00:00:00,"837add713d3a96d12ac519aceebe56ea"
North Lanarkshire,0,2020-06-21T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-06-20T00:00:00,"b91bd2d32cd32ef0d5fe8a2d3b35b5dd"
North Lanarkshire,0,2020-06-29T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-06-28T00:00:00,"460717c7088d96f08a8d6824cd40a290"
Stirling,0,2020-06-06T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-06-05T00:00:00,"6f020f5b0a2e8a4652b5cfdd9f246279"
Stirling,0,2020-06-07T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-06-06T00:00:00,"08ca25ba4a11bc7734ee8555aabef28d"
Stirling,0,2020-06-09T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-06-08T00:00:00,"af28d484f473e96389aa1cf4cc9a91ff"
Stirling,0,2020-06-15T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-06-14T00:00:00,"ad901345cfb18c5e6a441089c51263eb"
Stirling,0,2020-06-16T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-06-15T00:00:00,"fa1b06c2d2bdd27f106ab1330f691858"
Stirling,0,2020-06-30T00:00:00,55.980687,Carbeth,-4.36571,John Muir Way,JMW0199,2020-06-29T00:00:00,"5b2749948298dc6203d81969181891f7"
Stirling,0,2020-06-08T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-06-07T00:00:00,"60adb59c23f9ee0f40e303ac5cdbe41a"
Stirling,0,2020-06-10T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-06-09T00:00:00,"dba2859a9473ed4b676246f0b0c74596"
Stirling,0,2020-06-12T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-06-11T00:00:00,"f0efb20ca99d28ca40be60331b2428af"
Stirling,0,2020-06-18T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-06-17T00:00:00,"f9b36526c9890680e8e54b58cbaea0d6"
Stirling,0,2020-06-22T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-06-21T00:00:00,"1922e547bc8195863bf1097d8e910d12"
Stirling,0,2020-06-23T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-06-22T00:00:00,"5f998b825ea0f1d9f72aac448fea8441"
Stirling,0,2020-07-01T00:00:00,56.044935,Croftamie,-4.44566,John Muir Way,JMW0200,2020-06-30T00:00:00,"ee090f99fe19a7191054f19eb589b0b3"
Falkirk,0,2020-07-02T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-07-01T00:00:00,"c39ddaca0a47dce5d229565983ab0560"
Falkirk,0,2020-07-04T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-07-03T00:00:00,"8048eabb5fc8dcb64a6f9ed4eb60617d"
Falkirk,0,2020-07-06T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-07-05T00:00:00,"f2bcf8cc20bbac0b0c3ad725b8575e9b"
Falkirk,0,2020-07-10T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-07-09T00:00:00,"d0b2375ac407fbc56b98edb5d96b6580"
Falkirk,0,2020-07-13T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-07-12T00:00:00,"c6e2483e9649f8b052226a631c755e28"
Falkirk,0,2020-07-19T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-07-18T00:00:00,"469a8e28886c874289bc1fa8030ad75e"
Falkirk,0,2020-07-21T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-07-20T00:00:00,"297ecac70a32875a39e3227e19fbfd35"
Falkirk,0,2020-07-23T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-07-22T00:00:00,"3d9d79a8b2d5aee99085bf4774956092"
Falkirk,0,2020-07-29T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-07-28T00:00:00,"cfef450846da064676f818d1d690fc56"
Falkirk,0,2020-07-31T00:00:00,56.00424,Blackness,-3.5261,John Muir Way,JMW0196,2020-07-30T00:00:00,"1899902a6f79920a273b9268c240fc44"
Falkirk,0,2020-07-02T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-07-01T00:00:00,"3f84a0e59029042937908bb0295bdcb8"
Falkirk,0,2020-07-03T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-07-02T00:00:00,"30d04518bc1116c2a44e3a94cba8c805"
Falkirk,0,2020-07-04T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-07-03T00:00:00,"a67e2eaa83de0c7c6afb585f225e4b39"
Falkirk,0,2020-07-21T00:00:00,55.966366,Avon Viaduct,-3.663739,John Muir Way,JMW0197,2020-07-20T00:00:00,"9035a07db87ba632e349c346d3eb3b0d"
North Lanarkshire,0,2020-07-02T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-07-01T00:00:00,"6874e629767e0210d980a5ed0e97fd11"
North Lanarkshire,0,2020-07-04T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-07-03T00:00:00,"dd943f849ee53cb2a6a1f0f0b245192a"
North Lanarkshire,0,2020-07-10T00:00:00,55.972855,Dullatur,-4.0236,John Muir Way,JMW0198,2020-07-09T00:00:00,"d0ae5165e313cf675399a0249659c3b3"
